"Date","Temp_Mean","Deaths","AF","Attr_Deaths"
2013-04-01,28.20999908,140,0.00871530173815127,1.22014224334118
2013-04-02,27.444999695,116,-0.000507517216549402,-0.0588719971197307
2013-04-03,26.92999935,125,-0.00381053423262245,-0.476316779077807
2013-04-04,27.99999905,112,0.00576940246975088,0.646173076612099
2013-04-05,28.875,126,0.0194016118815589,2.44460309707642
2013-04-06,28.865000725,144,0.0192304098845779,2.76917902337922
2013-04-07,28.90000057,126,0.0198305613857315,2.49865073460217
2013-04-08,27.085000995,146,-0.00309590322730147,-0.452001871186014
2013-04-09,28.375,125,0.0112004918434412,1.40006148043015
2013-04-10,29.25499916,143,0.0260178350357957,3.72055041011878
2013-04-11,28.744999885,153,0.0171939262602906,2.63067071782446
2013-04-12,29.51000023,114,0.0304935765579316,3.4762677276042
2013-04-13,30.51000023,148,0.0470523287589273,6.96374465632124
2013-04-14,30.964999195,146,0.0539432689595319,7.87571726809166
2013-04-15,30.81499958,145,0.0517128186960387,7.49835871092561
2013-04-16,30.48999977,139,0.0467406660068578,6.49695257495323
2013-04-17,29.675001145,141,0.0333608392666206,4.7038783365935
2013-04-18,30.325000765,123,0.044140218004322,5.42924681453161
2013-04-19,29.43999958,126,0.0292679192130406,3.68775782084312
2013-04-20,27.520000455,144,0.000191422365157567,0.0275648205826897
2013-04-21,28.01500034,143,0.0059708800936833,0.853835853396711
2013-04-22,28.92999935,131,0.0203468840865587,2.66544181533919
2013-04-23,28.95499992,131,0.020778436830613,2.7219752248103
2013-04-24,31.45499897,132,0.0609636512406247,8.04720196376247
2013-04-25,32.09000015,118,0.0695075597984725,8.20189205621975
2013-04-26,31.75,127,0.0650062767146506,8.25579714276063
2013-04-27,32.519999505,146,0.0749771239473467,10.9466600963126
2013-04-28,32.929999355,151,0.0799815769325228,12.0772181168109
2013-04-29,32.395000455,152,0.0734115372103982,11.1585536559805
2013-04-30,32.640000345,134,0.0764621476574691,10.2459277861009
2013-05-01,32.600000385,133,0.0759690645241702,10.1038855817146
2013-05-02,31.89000034,129,0.0668795748583405,8.62746515672593
2013-05-03,31.88999939,145,0.066879562242317,9.69753652513596
2013-05-04,32.824999805,138,0.0787183249892297,10.8631288485137
2013-05-05,32.119999885,142,0.069897007093075,9.92537500721665
2013-05-06,32.144999505,135,0.0702206172607097,9.47978333019581
2013-05-07,32.699998855,143,0.077198209415685,11.039343946443
2013-05-08,32.77499962,126,0.0781124274273082,9.84216585584083
2013-05-09,31.820000645,143,0.0659464734124566,9.4303456979813
2013-05-10,31.68999958,128,0.0641946730892391,8.2169181554226
2013-05-11,31.490000725,144,0.0614502676125092,8.84883853620132
2013-05-12,31.88999939,139,0.066879562242317,9.29625915168206
2013-05-13,32.124999045,143,0.0699617864728526,10.0045354656179
2013-05-14,32.97500038,133,0.0805192704662648,10.7090629720132
2013-05-15,33.44499969,163,0.086009429449352,14.0195370002444
2013-05-16,32.71500015,149,0.0773815871757483,11.5298564891865
2013-05-17,33.26000023,144,0.083874900105643,12.0779856152126
2013-05-18,33.494999885,148,0.0865807350610849,12.8139487890406
2013-05-19,33.68999958,153,0.0887870677095131,13.5844213595555
2013-05-20,34.215001105,148,0.0945693494492726,13.9962637184924
2013-05-21,33.93999958,110,0.091567758205286,10.0724534025815
2013-05-22,33.029999735,154,0.081173459374427,12.5007127436618
2013-05-23,33.159998895,140,0.0827070280282981,11.5789839239617
2013-05-24,33.340001105,151,0.0848020192830717,12.8051049117438
2013-05-25,33.22500038,160,0.0834672989103757,13.3547678256601
2013-05-26,32.950000765,134,0.0802208352350772,10.7495919215003
2013-05-27,32.87999916,145,0.0793815501754849,11.5103247754453
2013-05-28,33.119999885,161,0.0822370446664491,13.2401641912983
2013-05-29,32.71000004,144,0.0773204942592288,11.134151173329
2013-05-30,33.15000057,128,0.0825897034022782,10.5714820354916
2013-05-31,33.1050005,130,0.082060377155847,10.6678490302601
2013-06-01,33.16499901,152,0.0827656630752038,12.580380787431
